channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag 
293186,1962983,1494364,1495775,2019053,-476549,-367569,-8388608,1404857084.789,70
288439,1962639,1489039,1494935,2018381,-477511,-367401,-8388608,1404857084.797,70
287058,1962814,1489056,1495683,2018706,-477700,-367527,-8388608,1404857084.804,70
289646,1962726,1489886,1495032,2018353,-477721,-367425,-8388608,1404857084.809,70
283281,1962808,1484249,1494938,2017920,-478734,-367231,-8388608,1404857084.818,70
292901,1963303,1494093,1496216,2019204,-477026,-367477,-8388608,1404857084.822,70
284565,1963244,1485321,1495343,2018388,-478437,-367021,-8388608,1404857084.831,70
285153,1963260,0,4673457,-2142783,7116257,7162369,-1246737,1404857084.838,70
292284,1963059,1492497,1495659,2018874,-477452,-367388,-8388608,1404857084.843,70
284097,1962777,1485383,1494984,2017990,-478831,-367702,-8388608,1404857084.851,70
290823,-4194304,292625,1962881,1492869,1495237,2018597,-477762,1404857084.858,70
286451,1962703,1486583,1494740,2017917,-478688,-367412,-8388608,1404857084.863,70
289644,1962878,1490881,1495683,2018448,-478180,-367782,-8388608,1404857084.871,70
287768,1962948,1487818,1495049,2018469,-478159,-367081,-8388608,1404857084.879,70
283588,1963176,1484560,1495172,2018145,-478709,-367271,-8388608,1404857084.885,70
293652,1963620,1494194,1496028,2019208,-476961,-367452,-8388608,1404857084.891,70
283433,1963054,1484134,1494998,2017820,-478844,-367540,-8388608,1404857084.899,70
287235,1963194,1488537,1495541,2018206,-478265,-368009,-8388608,1404857084.904,70
290506,1962818,1490235,1494866,2018196,-477929,-367874,-8388608,1404857084.912,70
286201,1963311,1487239,1495286,2018165,-478267,-367889,-8388608,1404857084.919,70
291559,1963163,1491351,1495409,2018788,-477384,-367466,-8388608,1404857084.925,70
284483,1962711,1484774,1494819,2017936,-478740,-367585,-8388608,1404857084.932,70
292165,1962891,1492989,1495942,2018971,-477473,-367890,-8388608,1404857084.94,70
285809,1962736,1485584,1494615,2017886,-478749,-367671,-8388608,1404857084.945,70
284174,1962894,1484971,1494978,2017814,-479121,-368039,-8388608,1404857084.953,70
293338,1962946,1492995,1494941,2018594,-477756,-368018,-8388608,1404857084.961,70
283533,1962704,1484137,1494514,2017776,-479286,-367912,-8388608,1404857084.966,70
289758,1963102,1490584,1495639,2018663,-478047,-368066,-8388608,1404857084.973,70
288020,1963433,1487660,1495225,2018433,-478035,-367252,-8388608,1404857084.98,70
288276,1963002,1489352,1495478,2018588,-477974,-367918,-8388608,1404857084.986,70
288991,1963020,1488722,1494831,2018206,-478091,-367747,-8388608,1404857084.993,70
283316,1963071,1483846,1494402,2017524,-479222,-367892,-8388608,1404857085.001,70
293193,1963485,1493716,1495371,2018678,-477421,-368199,-8388608,1404857085.006,70
284108,1963158,1484526,1494434,2017774,-479062,-367663,-8388608,1404857085.014,70
285854,1963324,1487044,1495016,2018141,-478751,-367889,-8388608,1404857085.021,70
291588,1962732,1491317,1494871,2018315,-477969,-367678,-8388608,1404857085.027,70
284786,1963320,1485870,1495054,2018222,-478463,-367539,-8388608,1404857085.035,0
291667,1963568,1492566,1495678,2018871,-477396,-367771,-8388608,1404857085.042,0
285947,1963096,1485948,1494460,2017591,-478591,-367711,-8388608,1404857085.048,0
290282,1963262,1491344,1495208,2018100,-478084,-368461,-8388608,1404857085.055,0
286443,1962606,1486422,1494310,2017388,-478722,-367891,-8388608,1404857085.06,0
283361,1962618,1484291,1494508,2017274,-479056,-368057,-8388608,1404857085.068,0
293656,1963347,1493889,1495543,2018621,-477241,-368018,-8388608,1404857085.075,0
283374,1962579,1484199,1494736,2017632,-478874,-367762,-8388608,1404857085.081,0
287929,1963001,1489257,1495294,2018159,-478126,-368172,-8388608,1404857085.088,0
288878,1962486,1488789,1494535,2017588,-478432,-367891,-8388608,1404857085.096,0
285644,1962420,1487354,1495098,2017613,-478921,-368151,-8388608,1404857085.102,0
292038,1962361,1493130,1495151,-4194304,289801,1962442,1490070,1404857085.109,0
283427,1962346,1484256,1494239,2017395,-479167,-367582,-8388608,1404857085.116,0
291854,1962390,1492921,1495186,2018250,-477672,-368360,-8388608,1404857085.121,0
284309,1962627,1484619,1494275,2017376,-478969,-367914,-8388608,1404857085.13,0
284008,1962677,1485304,1494499,2017343,-479034,-368481,-8388608,1404857085.137,0
292103,1962655,1492265,1494738,2018014,-477746,-368330,-8388608,1404857085.142,0
283658,1962818,1484860,1494539,2017577,-478858,-368016,-8388608,1404857085.151,0
290144,1962966,1491414,1495324,2018437,-477585,-368181,-8388608,1404857085.157,0
286958,1963223,1487180,1494633,2018286,-477970,-367399,-8388608,1404857085.162,0
289096,1963888,1490621,1495833,2019291,-476964,-367739,-8388608,1404857085.17,0
293438,1963968,4,6688285,-645354,-4829418,-3178210,-3332360,1404857085.178,0
283236,1963318,1484249,1494901,2018084,-478496,-367634,-8388608,1404857085.183,0
292831,1963425,1493721,1495467,2018963,-477221,-367877,-8388608,1404857085.192,0
282840,1962715,1483897,1494084,2017496,-479192,-367846,-8388608,1404857085.197,0
285891,1962961,1487748,1494508,2017891,-478569,-368289,-8388608,1404857085.202,0
290030,1963013,1490596,1494424,2018161,-477954,-367984,-8388608,1404857085.211,0
284462,1963218,1486412,1494501,2017746,-478788,-368560,-8388608,1404857085.218,0
291309,1963284,1492763,1494899,2018271,-477860,-368737,-8388608,1404857085.224,0
284264,1963582,1485036,1493848,2017470,-479010,-368326,-8388608,1404857085.231,0
290293,1963512,1491923,1495127,2018462,-477750,-368654,-8388608,1404857085.238,0
291791,1963464,1492497,1494614,2018395,-477662,-368348,-8388608,1404857085.244,0
283069,1963353,1484834,1494168,2017449,-479022,-368226,-8388608,1404857085.253,0
292416,1963876,1493378,1495020,2018593,-477414,-368048,-8388608,1404857085.259,0
282473,1963736,1484248,1494142,2017349,-479347,-368048,-8388608,1404857085.264,0
287745,1963895,1489938,1494921,2018057,-478179,-368341,-8388608,1404857085.272,0
287744,1963614,1488661,1494462,2018003,-478111,-367754,-8388608,1404857085.279,0
286352,1963656,1488741,1495149,2018201,-478040,-367987,-8388608,1404857085.286,0
291972,1963704,1493656,1495314,2018606,-477362,-368201,-8388608,1404857085.292,0
282541,1963931,1484348,1494703,2017749,-478608,-367587,-8388608,1404857085.301,0
291769,1964129,1493765,1495516,2018704,-477224,-368077,-8388608,1404857085.305,0
289986,1963648,1491110,1494336,2018089,-477902,-368076,-8388608,1404857085.313,0
283821,1963148,1486271,1494174,2017405,-478987,-368479,-8388608,1404857085.32,0
290559,1963237,1491745,1494156,2017814,-478117,-368396,-8388608,1404857085.325,0
282523,1963277,1484951,1493862,2017130,-479375,-368731,-8388608,1404857085.333,0
289258,1963279,1491577,1494378,2017903,-478118,-368871,-8388608,1404857085.339,0
284439,1963235,1485821,1493794,2017517,-478641,-368165,-8388608,1404857085.349,0
288131,1963961,1490833,1495011,2018348,-477879,-368353,-8388608,1404857085.354,0
291862,1963959,1493601,1495042,2018728,-477204,-367984,-8388608,1404857085.359,0
282195,1963564,1484679,1494390,2017577,-478754,-367747,-8388608,1404857085.367,0
291247,1963351,1493254,1494164,2017679,-477851,-368530,-8388608,1404857085.374,0
286944,2,2506254,-324085,5429643,6661391,6532860,5780221,1404857085.38,0
285429,1963284,1488518,1494184,2017441,-478713,-368221,-8388608,1404857085.387,0
288594,1963774,1490028,1494111,2017928,-477964,-367442,-8388608,1404857085.394,0
282237,1963646,1484437,1493943,2017379,-478852,-367352,-8388608,1404857085.401,0
291070,1963454,1493657,1494708,2018389,-477530,-367836,-8388608,1404857085.407,0
282245,1963136,1484498,1493704,2017124,-479032,-367759,-8388608,1404857085.415,0
289789,1963241,1492595,1494477,2018203,-477552,-368473,-8388608,1404857085.42,0
290294,1963343,1491906,1494039,2018010,-477483,-368199,-8388608,1404857085.428,0
282156,1963557,1485004,1494198,2017448,-478643,-367864,-8388608,1404857085.435,0
290658,1963253,1492595,1494178,2017936,-477431,-367990,-8388608,1404857085.441,0
284244,1963103,1486147,1493536,2017362,-478454,-367736,-8388608,1404857085.448,0
287533,1964018,1490618,1494947,2018544,-477204,-367692,-8388608,1404857085.455,0
285571,1964093,1487614,1494321,2018210,-477498,-367159,-8388608,1404857085.461,0
281564,1964119,1484553,1556480,1117,6888951,-2222406,7542479,1404857085.482,0
291069,1964441,1493797,1495135,2019101,-476610,-367219,-8388608,1404857085.487,0
281126,1964268,1484349,1494257,2018038,-478474,-367118,-8388608,1404857085.491,0
290924,1964356,1494184,1494883,2018974,-476989,-367796,-8388608,1404857085.494,0
288273,1964731,1490812,1494513,2018469,-477566,-367415,-8388608,1404857085.498,0
283381,1963934,1487358,1494241,2017643,-478567,-368189,-8388608,1404857085.502,0
288545,1963603,1490983,1493889,2017606,-478140,-368260,-8388608,1404857085.51,0
281658,1963713,1484541,1493473,2017071,-479191,-368092,-8388608,1404857085.515,0
288841,1964264,1492258,1494399,2018121,-478157,-368302,-8388608,1404857085.523,0
282578,1964189,1485190,1493639,2017402,-478971,-367842,-8388608,1404857085.53,0
281066,1964359,1484808,1494094,2017538,-479085,-368052,-8388608,1404857085.535,0
290288,1964589,1493091,1494719,2018458,-477501,-367968,-8388608,1404857085.542,0
280704,1964286,1484239,1493713,2017275,-479332,-368407,-8388608,1404857085.552,0
290445,1964423,1493155,1494629,2018408,-477767,-368146,-8388608,1404857085.557,0
284810,1963866,1487289,1493711,2017523,-478916,-368034,-8388608,1404857085.564,0
285176,1964300,1488998,1494139,2018129,-478496,-368306,-8388608,1404857085.571,0
286612,1964401,1489186,1494276,2018627,-478086,-367164,-8388608,1404857085.576,0
280645,1964439,1484068,1494289,2018041,-478951,-367131,-8388608,1404857085.583,0
290169,1964821,1493753,1495594,2019369,-477104,-367376,-8388608,1404857085.591,0
281063,1964672,1484588,1494491,2018182,-478563,-367299,-8388608,1404857085.597,0
282643,1964868,1486991,1495071,2018407,-278528,1131,5381627,1404857085.604,0
288502,1964449,1491501,1494298,2018358,-477557,-367776,-8388608,1404857085.611,0
281262,1964018,1485699,1493769,2017614,-478862,-368179,-8388608,1404857085.617,0
289145,1964546,1492498,1493958,2018416,-477530,-367862,-8388608,1404857085.624,0
282676,1963896,1486087,1493336,2017699,-478541,-367686,-8388608,1404857085.632,0
287311,1964876,1491671,1494678,2018524,-477424,-367850,-8388608,1404857085.638,0
283665,1964834,1486939,1493606,2017663,-478302,-367566,-8388608,1404857085.645,0
280057,1964809,1484354,1493602,2017423,-478961,-367772,-8388608,1404857085.653,0
289808,1964613,1493676,1494266,2018408,-477546,-367906,-8388608,1404857085.658,0
280081,1964703,1484391,1493730,2017658,-478983,-367586,-8388608,1404857085.665,0
284661,1964921,1489516,1494528,2018353,-478192,-367702,-8388608,1404857085.672,0
286048,1964953,1489568,1494508,2018503,-477912,-367015,-8388608,1404857085.678,0
283146,1965088,1488151,1495016,2018518,-478219,-367349,-8388608,1404857085.686,0
287021,1964758,1490711,1494695,2018686,-477821,-367033,-8388608,1404857085.693,0
280448,1964769,1484770,1494442,2018040,-478882,-367029,-8388608,1404857085.699,0
288659,1965216,1493515,1495254,2019075,-477504,-367601,-8388608,1404857085.706,0
281236,1965121,1485476,1494323,2018161,-478639,-367274,-8388608,1404857085.713,0
281106,1965329,1486358,1494826,2018320,-478411,-367532,-8388608,1404857085.72,0
289054,1965281,1493041,1494814,2019096,-476931,-367330,-8388608,1404857085.727,0
279772,1964716,1484703,1494065,2018034,-478559,-367692,-8388608,1404857085.735,0
286128,1964604,1491081,1494711,2018568,-477561,-367977,-8388608,1404857085.739,0
283108,1964813,1486849,1494374,2018144,-478123,-367314,-8388608,1404857085.747,0
284799,1965129,1490042,1495076,2018348,-478044,-367849,-8388608,1404857085.754,0
284387,1965105,1488428,1494262,2018221,-478143,-367325,-8388608,1404857085.76,0
279278,1964375,1484241,1494110,2017723,-478875,-367545,-8388608,1404857085.769,0
289815,1965010,1494261,1495457,2019079,-476791,-367553,-8388608,1404857085.775,0
279589,1964816,1484153,1494663,2017929,-478417,-367282,-8388608,1404857085.78,0
282498,1964775,1487851,1495206,2018421,-477889,-367743,-8388608,1404857085.788,0
286873,1964892,1490807,1494985,2018724,-477018,-367313,-8388608,1404857085.793,0
281142,1965115,1486593,1495002,2018377,-477876,-367651,-8388608,1404857085.801,0
287921,1965155,1493048,1495508,2031104,35,2334959,-2934602,1404857085.809,0
281134,1964738,1485711,1494708,2018185,-478079,-367112,-8388608,1404857085.814,0
287109,1964784,1492502,1495121,2018663,-477377,-367961,-8388608,1404857085.821,0
288684,1965110,1493093,8126464,17619,-925776,5335777,-7246648,1404857085.829,0
279379,1964653,1484994,1494396,2017691,-478547,-367595,-8388608,1404857085.834,0
288437,1964416,1493421,1494816,2018719,-477019,-367824,-8388608,1404857085.841,0
278138,1963713,1484061,1494299,2017792,-478661,-367729,-8388608,1404857085.849,0
283849,1963808,1490216,1495066,2018552,-477734,-367957,-8388608,1404857085.855,0
283659,1963734,1488649,1494299,2018116,-478009,-367695,-8388608,1404857085.862,0
282581,1963947,1488799,1494801,2018409,-478006,-367945,-8388608,1404857085.869,0
288218,1963710,1493604,1494679,2018559,-477478,-368274,-8388608,1404857085.874,0
278406,1963249,1483781,1493851,2017173,-479207,-368009,-8388608,1404857085.882,0
287821,1964429,1493521,1495341,2018906,-477107,-367848,-8388608,1404857085.889,0
286071,1964502,1490960,1494919,2018744,-477471,-367367,-8387648,1404857085.896,0
280298,1964533,1486667,1495225,2018728,-478058,-367071,-8388608,1404857085.903,0
286952,1964360,1492238,1495314,2019294,-477161,-367093,-8388608,1404857085.91,0
279333,1964489,1485846,1495096,2018576,-478274,-367356,-8388608,1404857085.92,0
286091,1964748,1492484,1495805,2019449,-477077,-367467,-8388608,1404857085.923,0
281221,1964737,1486547,1494329,2018142,-478286,-367751,-8388608,1404857085.93,0
284876,1964718,1491258,1495474,2018689,-477552,-368137,-8388608,1404857085.936,0
288192,1964545,1493574,1495208,2018753,-477178,-367967,-8388608,1404857085.944,0
278586,1964905,1484802,1494891,2017983,-478371,-367411,-8388608,1404857085.952,0
288664,1965306,1494603,1495848,2019049,-476445,-367617,-8388608,1404857085.957,0
278543,1965136,1484863,1495031,2018001,-478161,-367564,-8388608,1404857085.964,0
282410,1964893,1489349,1495508,2018459,-477752,-367937,-8388608,1404857085.971,0
284676,1964524,1490248,1494704,2018374,-477912,-367645,-8388608,1404857085.977,0
280225,1963938,1487323,1494441,2017772,-478903,-368272,-8388608,1404857085.986,0
287067,1964008,1493622,1494921,2018389,-477821,-368277,-8388608,1404857085.992,0
278720,1963484,1484685,1493712,2017004,-479497,-368007,-8388608,1404857085.998,0
286426,1964524,1492955,1495350,2018755,-477813,-367911,-8388608,1404857086.005,0
286809,1964363,1492475,1494977,2018668,-477748,-367602,-8388608,1404857086.01,0
278734,1964540,1485641,1494711,2018057,-479108,-367872,-8388608,1404857086.019,0
287164,1964239,1492943,1494978,2018771,-477512,-367914,-8388608,1404857086.026,0
277685,1963957,1484456,1494439,2017793,-479080,-368105,-8388608,1404857086.031,0
284008,1964129,1491011,1495241,2018628,-477928,-368381,-8388608,1404857086.038,0
282283,1964444,1488024,1494736,2018222,-478278,-367678,-8388608,1404857086.046,0
282542,1964543,1489815,1495420,2018686,-477936,-367835,-8388608,1404857086.053,0
287676,1964491,1494098,1495681,2019268,-477017,-367608,-8388608,1404857086.059,0
277603,1964159,1484551,1495212,2018540,-478638,-366957,-8388608,1404857086.067,0
287172,1964484,1494265,1496131,2019711,-477071,-367051,-8388608,1404857086.072,0
284383,1964451,1490822,1495573,2019271,-477645,-366646,-8388608,1404857086.08,0
279819,1964299,1487678,1495218,2018510,-478530,-367203,-8388608,1404857086.087,0
285226,1963933,1491766,1495019,2018446,-477914,-367358,-8388608,1404857086.094,0
278583,1963916,1486463,1494953,2017698,-478830,-367771,-8388608,1404857086.099,0
285382,1964209,1493004,1495477,2018543,-477757,-367966,-8388608,1404857086.108,0
279277,1963731,1486060,1494177,2017771,-479109,-367736,-8388608,1404857086.113,0
284076,1964581,1491784,1495118,2018530,-478186,-368337,-8388608,1404857086.12,0
286739,1963898,1493426,1494749,2018575,-477734,-368218,-8388608,1404857086.127,0
277576,1964058,1484956,1494649,2017873,-478923,-367904,-8388608,1404857086.133,0
287400,1964359,1494125,1495433,2019192,-476889,-367659,-8388608,1404857086.14,0
281579,1964016,1488058,1494643,2015232,1080,-6152713,-4647259,1404857086.148,0
281329,1964179,1489416,1495024,2018649,-478028,-367606,-8388608,1404857086.154,0
282622,1963818,1489358,1494329,2018364,-478092,-367244,-8388608,1404857086.162,0
279911,1964049,1488364,1495138,2018422,-478428,-367417,-8388608,1404857086.169,0
286591,1964271,1494438,1495785,2019254,-477139,-367317,-8388608,1404857086.174,0
277487,1964350,1485199,1494892,2018219,-478505,-367049,-8388608,1404857086.181,0
285903,1964309,1493878,1495344,2018953,-477216,-367896,-8388608,1404857086.188,0
284809,1964124,1491797,1494844,2018620,-477462,-367534,-8388608,1404857086.195,0
278190,1964548,1486609,1495531,2018751,-478054,-367162,-8388608,1404857086.202,0
286140,1964860,1493285,1495843,2019569,-476836,-367201,-8388608,1404857086.209,0
279483,1964750,1486655,1495277,2018726,-478067,-367050,-8388608,1404857086.214,0
283818,1964383,1492071,1495779,2019248,-477307,-367637,-8388608,1404857086.222,0
280140,1964403,1487207,1494350,2018265,-478199,-367745,-8388608,1404857086.229,0
282804,1964778,1491152,1495181,2018909,-477374,-368196,-8388608,1404857086.237,0
286981,1964293,1494367,1495066,2019191,-476766,-368109,-8388608,1404857086.243,0
277082,1964084,1484876,1494529,2018351,-478509,-367776,-8388608,1404857086.25,0
286895,1964576,1494146,1495572,2019483,-476921,-367573,-8388608,1404857086.256,0
283251,1964425,1489943,1495084,2018972,-477559,-367132,-8388608,1404857086.263,0
280407,1964680,1488588,1495319,2018708,-477892,-367429,-8388608,1404857086.27,0
284242,1964795,1491118,1494866,2018690,-477341,-367314,-8388608,1404857086.276,0
8,-8288197,-488403,6465581,-6137283,-6693903,6815732,-3601152,1404857086.284,0
285835,1965618,1494011,1496408,2019761,-476837,-367002,-8388608,1404857086.291,0
278609,1965032,1486392,1495223,2018774,-478368,-366538,-8388608,1404857086.296,0
284922,1965222,1493435,1495899,2019563,-477386,-367190,-8388608,1404857086.304,0
286109,1964769,1493609,1495493,2019415,-477421,-367122,-8388608,1404857086.309,0
277280,1964102,1485731,1494748,2018186,-479029,-367558,-8388608,1404857086.317,0
286023,1963956,1493667,1495089,2018980,-477647,-367780,-8388608,1404857086.325,0
280108,1963786,1487566,1494405,2018497,-478527,-367429,-8388608,1404857086.33,0
282356,1964141,1491031,1495551,2019683,-477459,-367599,-8388608,1404857086.337,0
281568,1963727,1488818,1494918,2019277,-477827,-367314,-8388608,1404857086.345,0
276930,1963854,1484989,1490944,1099,-7987719,-3008836,8263379,1404857086.35,0
286987,1964771,1494683,1496195,2020143,-476309,-367400,-8388608,1404857086.357,0
277208,1964684,1484941,1495255,2018991,-477951,-367093,-8388608,1404857086.366,0
286689,1965191,1494801,1496586,2020247,-476354,-367024,-8388608,1404857086.371,0
284653,1964814,1491961,1496006,2019718,-476912,-366716,-8388608,1404857086.378,0
278924,1965257,1487781,1496453,2019234,-477906,-366761,-8388608,1404857086.386,0
285178,1964914,1492778,1496356,2019660,-476840,-366751,-8388608,1404857086.392,0
278213,1964652,1486074,1495408,2018713,-478049,-366914,-8388608,1404857086.398,0
284903,1964975,1493481,1496647,2019914,-476639,-367263,-8388608,1404857086.407,0
279344,1964189,1486774,1495053,2018841,-478080,-367231,-8388608,1404857086.411,0
277169,1964445,1485521,1495572,2019156,-478019,-367001,-8339456,1404857086.42,0
286847,1964370,1494216,1496121,2020066,-476315,-366858,-8388608,1404857086.426,0
277049,1964095,1485004,1495482,2018708,-478145,-367067,-8388608,1404857086.432,0
286768,1964073,1494061,1496159,2019748,-476678,-367192,-8388608,1404857086.439,0
281945,1963781,1488683,1495317,2018748,-477727,-367179,-8388608,1404857086.447,0
280924,1963969,1489007,1495606,2018708,-477865,-367962,-8388608,1404857086.454,0
283224,1963584,1489713,1494993,2018516,-477827,-367837,-8388608,1404857086.46,0
276881,1963711,1483983,1494544,2017779,-478967,-367909,-8388608,1404857086.467,0
286091,1963584,1493324,1495571,2018959,-477374,-368216,-8388608,1404857086.473,0
277888,1964003,1484744,1494878,2018371,-478370,-367361,-8388608,1404857086.48,0
285508,1964012,1493125,1495711,2019282,-477149,-367894,-8388608,1404857086.488,0
285684,1963857,1492337,1495363,2019090,-477187,-367540,-8388608,1404857086.494,0
277781,1963579,1485817,1495282,2018401,-478657,-367718,-8388608,1404857086.501,0
286443,1963951,1493519,1495661,2019277,-477372,-367534,-8388608,1404857086.508,0
280246,1963626,1487211,1495046,2018668,-478401,-367180,-8388608,1404857086.513,0
283419,1964074,1491436,1495914,2019236,-477964,-367725,-8388608,1404857086.522,0
280923,1963668,1487611,1495219,2018545,-478445,-367446,-8388608,1404857086.528,0
276559,1963348,1484178,1495046,2018134,-479106,-367691,-8388608,1404857086.536,0
287224,1964294,1494250,1496431,2019691,-476793,-367429,-8388608,1404857086.542,0
276999,1963688,1484253,1495157,2018324,-478711,-367458,-8388608,1404857086.549,0
287109,1964313,1494216,1496189,2019601,-476946,-367540,-8388608,1404857086.555,0
283728,1963967,1490091,1494873,2018507,-478094,-367747,-8388608,1404857086.562,0
280411,1964458,1488076,1496018,2019002,-478052,-367439,-8388608,1404857086.569,0
285914,1964553,1492172,1496098,2019457,-477272,-367091,-8388608,1404857086.575,0
278715,1964144,1485408,1495328,2018461,-478748,-367232,-8388608,1404857086.583,0
286034,1964225,1493476,1496638,2019868,-477319,-367278,-8388608,1404857086.59,0
278536,1963017,1485383,1494779,2018374,-479090,-367402,-8388608,1404857086.6,0
277383,1962820,1485274,1494883,2018198,-479321,-367753,-8388608,1404857086.605,0
286467,1963043,1493404,1495167,2018760,-477954,-367911,-8388608,1404857086.61,0
277323,1963279,1484968,1494661,2017787,-479416,-368038,-8388608,1404857086.616,0
287834,1964223,1494714,1496076,2019366,-477274,-367446,-8388608,1404857086.624,0
281958,1963898,1488501,1495211,2018434,-478419,-367237,-8388608,1404857086.631,0
282423,1963891,1490178,1495709,2018518,-478236,-367945,-8388608,1404857086.637,0
283602,1963818,1489777,1495178,2018403,-478021,-367676,-8388608,1404857086.644,0
278073,1964068,1484923,1495073,2017882,-478791,-367820,-8388608,1404857086.649,0
287636,1964469,1494306,1496284,2019144,-477127,-367829,-8388608,1404857086.657,0
278356,1963999,1484949,1495566,2018173,-478777,-367221,-8388608,1404857086.665,0
280258,1963865,1487691,1496011,2015232,1121,-3334664,6887116,1404857086.67,0
286191,1964122,1492197,1496197,2019314,-477325,-366927,-8388608,1404857086.678,0
279588,1964424,1486984,1495934,2018816,-478337,-367312,-8388608,1404857086.684,0
286999,1964021,1493138,1495899,2019311,-477160,-367396,-8388608,1404857086.69,0
280325,1963580,1486583,1495073,2018401,-478299,-367286,-8388608,1404857086.697,0
285425,1964039,1492528,1496108,2019379,-477324,-367732,-8388608,1404857086.705,0
281433,1963494,1487341,1495006,2018509,-478202,-367500,-8388608,1404857086.711,0
278286,1963779,1485143,1495161,2018617,-478481,-367512,-8388608,1404857086.718,0
288223,1964156,1494127,1496120,2019864,-476905,-367381,-8388608,1404857086.725,0
278509,1963966,1484966,1495706,2018934,-478412,-367247,-8388608,1404857086.73,0
282986,1963934,1489919,1496233,2019502,-477756,-367749,-8388608,1404857086.739,0
284415,1964102,1489944,1495492,2019583,-477641,-367366,-8388608,1404857086.746,0
281905,1964179,1488926,1496002,2019359,-478298,-367824,-8388608,1404857086.753,0
285833,1964618,1491329,1496094,2019804,-477466,-367027,-8388608,1404857086.76,0
279352,1964379,1485440,1495640,2019048,-478532,-367159,-8388608,1404857086.767,0
288091,1964344,1494449,1496759,2020111,-476996,-367444,-8388608,1404857086.772,0
280342,1963863,1486056,1495729,2018858,-478662,-367427,-8388608,1404857086.779,0
279884,1964004,1486559,1496031,2018884,-478782,-367882,-8388608,1404857086.786,0
288014,1964309,1493235,1496044,2019691,-477506,-367822,-8388608,1404857086.803,0
279281,1963654,1485490,1495579,2018945,-478969,-367732,-8388608,1404857086.807,0
285909,1963942,1492255,1496358,2019941,-477760,4,6715933,1404857086.81,0
282195,1963023,1487341,1494896,2018848,-478887,-367415,-8388608,1404857086.813,0
284399,1963294,1490543,1495810,2019283,-478342,-367781,-8388608,1404857086.821,0
288690,1963509,1493996,1495744,2019559,-477679,-367769,-8388608,1404857086.825,0
278747,1963274,1484380,1494866,2018444,-479207,-367974,-8388608,1404857086.833,0
288964,1964244,1494183,1496072,2019620,-477296,-368068,-8388608,1404857086.841,0
278845,1963355,1484191,1494783,2018173,-479312,-367993,-8388608,1404857086.847,0
281928,1963659,1487961,1495479,2018886,-478735,-368111,-8388608,1404857086.854,0
285958,1963199,1490548,1495154,2019040,-478361,-367979,-8388608,1404857086.861,0
280773,1963528,1486739,1495681,2018993,-478974,-367979,-8388608,1404857086.866,0
287843,1963691,1493349,1496177,2019833,-477699,-367886,-8388608,1404857086.873,0
280278,1962763,1485133,1494585,2018125,-479516,-368164,-8388608,1404857086.881,0
286751,1963080,1492316,1495775,2019268,-478301,-368391,-8388608,1404857086.888,0
288035,1963016,1492658,1495430,2019307,-478206,-367947,-8388608,1404857086.895,0
278879,1963142,1484434,1494563,2018356,-479668,-367969,-8388608,1404857086.902,0
288741,1963161,1493284,1495743,2019873,-477686,-367674,-8388608,1404857086.907,0
278857,1963016,1483994,1494936,2018538,-479653,-368091,-8388608,1404857086.914,0
284296,1963262,1489609,1495234,2018934,-478904,-368741,-8388608,1404857086.923,0
283722,1963114,1487501,1494201,2018369,-479273,-368499,-8388608,1404857086.928,0
282824,1962473,1487907,1494561,2018566,-479269,-368919,-8388608,1404857086.935,0
288459,1962631,1492755,1494936,2019363,-478306,-368657,-8388608,1404857086.942,0
278846,1962596,1483281,1494582,2018819,-479730,-367662,-8388608,1404857086.948,0
288117,1962797,1492796,1495602,2020015,-478231,-367754,-8388608,1404857086.955,0
4,4440349,-937706,-5979370,-3348962,-3393032,-5499910,6506624,1404857086.964,0
280796,1962823,1486225,1495020,2018892,-479735,-367759,-8388608,1404857086.969,0
287674,1962899,1491547,1494763,2019384,-478651,-367779,-8388608,1404857086.976,0
280301,1963270,1485498,1495090,2019166,-479539,-367717,-8388608,1404857086.984,0
287050,1963279,1492051,1495383,2019879,-478504,-368022,-8388608,1404857086.989,0
281989,1962971,1485803,1494433,2019245,-479213,-367592,-8388608,1404857086.996,0
285383,1963078,1490285,1495366,2019992,-478664,-368077,-8388608,1404857087.004,0
288543,1962838,1492507,1495009,2019951,-478345,-368080,-8388608,1404857087.01,0
279381,1963002,1483784,1494273,2018757,-479870,-368090,-8388608,1404857087.017,0
289683,1963246,1493471,1495068,2019704,-478411,-368157,-8388608,1404857087.024,0
284748,1963310,1487986,1490944,1091,3743220,-6875486,-4581684,1404857087.03,0
283333,1963142,1488093,1494933,2019116,-479433,-368229,-8388608,1404857087.037,0
285936,1962864,1489377,1495149,2019733,-478833,-367404,-8388608,1404857087.044,0
281919,1962826,1486883,1495230,2019268,-479567,-367941,-8388608,1404857087.051,0
288469,1963100,1492866,1495990,2020000,-478374,-367886,-8388608,1404857087.058,0
280036,1962903,1484177,1495032,2018961,-479856,-367410,-8388608,1404857087.065,0
287466,1963230,1492205,1495932,2019941,-478519,-367807,-8388608,1404857087.071,0
288249,1964073,1492093,1496254,2020483,-477979,-366782,-8388608,1404857087.078,0
280511,1963609,1485606,1495730,2019619,-479326,-366887,-8388608,1404857087.085,0
289284,1963878,1493207,1496088,2020310,-477777,-366857,-8388608,1404857087.091,0
