5.1575 	EXP 	Set Window color=[ 0.  0.  0.] (rgb)
54.4335 	EXP 	GratingStim: autoDraw = True
54.4835 	EXP 	GratingStim: autoDraw = False
54.4835 	EXP 	GratingStim: autoDraw = True
54.5015 	EXP 	New trial (rep=19, index=0): None
54.5168 	EXP 	GratingStim: autoDraw = False
54.5168 	EXP 	GratingStim: autoDraw = False
54.5168 	EXP 	GratingStim: autoDraw = False
54.5168 	EXP 	GratingStim: autoDraw = True
54.5674 	EXP 	GratingStim: autoDraw = False
54.5674 	EXP 	GratingStim: autoDraw = True
54.5858 	EXP 	New trial (rep=20, index=0): None
54.6011 	EXP 	GratingStim: autoDraw = False
54.6011 	EXP 	GratingStim: autoDraw = False
54.6011 	EXP 	GratingStim: autoDraw = False
54.6011 	EXP 	GratingStim: autoDraw = True
54.6507 	EXP 	GratingStim: autoDraw = False
54.6507 	EXP 	GratingStim: autoDraw = True
54.6690 	EXP 	New trial (rep=21, index=0): None
54.6837 	EXP 	GratingStim: autoDraw = False
54.6837 	EXP 	GratingStim: autoDraw = False
54.6837 	EXP 	GratingStim: autoDraw = False
54.6837 	EXP 	GratingStim: autoDraw = True
54.7345 	EXP 	GratingStim: autoDraw = False
54.7345 	EXP 	GratingStim: autoDraw = True
54.7544 	EXP 	New trial (rep=22, index=0): None
54.7672 	EXP 	GratingStim: autoDraw = False
54.7672 	EXP 	GratingStim: autoDraw = False
54.7672 	EXP 	GratingStim: autoDraw = False
54.7672 	EXP 	GratingStim: autoDraw = True
54.8178 	EXP 	GratingStim: autoDraw = False
54.8178 	EXP 	GratingStim: autoDraw = True
54.8357 	EXP 	New trial (rep=23, index=0): None
54.8511 	EXP 	GratingStim: autoDraw = False
54.8511 	EXP 	GratingStim: autoDraw = False
54.8511 	EXP 	GratingStim: autoDraw = False
54.8511 	EXP 	GratingStim: autoDraw = True
54.9006 	EXP 	GratingStim: autoDraw = False
54.9006 	EXP 	GratingStim: autoDraw = True
54.9185 	EXP 	New trial (rep=24, index=0): None
54.9347 	EXP 	GratingStim: autoDraw = False
54.9347 	EXP 	GratingStim: autoDraw = False
54.9347 	EXP 	GratingStim: autoDraw = False
54.9347 	EXP 	GratingStim: autoDraw = True
54.9842 	EXP 	GratingStim: autoDraw = False
54.9842 	EXP 	GratingStim: autoDraw = True
55.0026 	EXP 	New trial (rep=25, index=0): None
55.0175 	EXP 	GratingStim: autoDraw = False
55.0175 	EXP 	GratingStim: autoDraw = False
55.0175 	EXP 	GratingStim: autoDraw = False
55.0175 	EXP 	GratingStim: autoDraw = True
55.0674 	EXP 	GratingStim: autoDraw = False
55.0674 	EXP 	GratingStim: autoDraw = True
55.0858 	EXP 	New trial (rep=26, index=0): None
55.1017 	EXP 	GratingStim: autoDraw = False
55.1017 	EXP 	GratingStim: autoDraw = False
55.1017 	EXP 	GratingStim: autoDraw = False
55.1017 	EXP 	GratingStim: autoDraw = True
55.1508 	EXP 	GratingStim: autoDraw = False
55.1508 	EXP 	GratingStim: autoDraw = True
55.1691 	EXP 	New trial (rep=27, index=0): None
55.1844 	EXP 	GratingStim: autoDraw = False
55.1844 	EXP 	GratingStim: autoDraw = False
55.1844 	EXP 	GratingStim: autoDraw = False
55.1844 	EXP 	GratingStim: autoDraw = True
55.2345 	EXP 	GratingStim: autoDraw = False
55.2345 	EXP 	GratingStim: autoDraw = True
55.2536 	EXP 	New trial (rep=28, index=0): None
55.2678 	EXP 	GratingStim: autoDraw = False
55.2678 	EXP 	GratingStim: autoDraw = False
55.2678 	EXP 	GratingStim: autoDraw = False
55.2678 	EXP 	GratingStim: autoDraw = True
55.3185 	EXP 	GratingStim: autoDraw = False
55.3185 	EXP 	GratingStim: autoDraw = True
55.3357 	EXP 	New trial (rep=29, index=0): None
55.3517 	EXP 	GratingStim: autoDraw = False
55.3517 	EXP 	GratingStim: autoDraw = False
55.3517 	EXP 	GratingStim: autoDraw = False
55.3517 	EXP 	GratingStim: autoDraw = True
55.4014 	EXP 	GratingStim: autoDraw = False
55.4014 	EXP 	GratingStim: autoDraw = True
55.4267 	EXP 	New trial (rep=1, index=0): None
55.4386 	EXP 	GratingStim: autoDraw = False
55.4386 	EXP 	GratingStim: autoDraw = False
55.4386 	EXP 	GratingStim: autoDraw = False
55.4386 	EXP 	GratingStim: autoDraw = True
57.4223 	EXP 	Created sequence: sequential, trialTypes=1, nReps=30, seed=None
57.4259 	EXP 	New trial (rep=0, index=0): None
57.4376 	EXP 	GratingStim: autoDraw = False
57.4376 	EXP 	GratingStim: autoDraw = False
57.4376 	EXP 	GratingStim: autoDraw = True
57.4874 	EXP 	GratingStim: autoDraw = False
57.4874 	EXP 	GratingStim: autoDraw = True
57.5068 	EXP 	New trial (rep=1, index=0): None
57.5215 	EXP 	GratingStim: autoDraw = False
57.5215 	EXP 	GratingStim: autoDraw = False
57.5215 	EXP 	GratingStim: autoDraw = False
57.5215 	EXP 	GratingStim: autoDraw = True
57.5710 	EXP 	GratingStim: autoDraw = False
57.5710 	EXP 	GratingStim: autoDraw = True
57.5899 	EXP 	New trial (rep=2, index=0): None
57.6043 	EXP 	GratingStim: autoDraw = False
57.6043 	EXP 	GratingStim: autoDraw = False
57.6043 	EXP 	GratingStim: autoDraw = False
57.6043 	EXP 	GratingStim: autoDraw = True
57.6546 	EXP 	GratingStim: autoDraw = False
57.6546 	EXP 	GratingStim: autoDraw = True
57.6734 	EXP 	New trial (rep=3, index=0): None
57.6878 	EXP 	GratingStim: autoDraw = False
57.6878 	EXP 	GratingStim: autoDraw = False
57.6878 	EXP 	GratingStim: autoDraw = False
57.6878 	EXP 	GratingStim: autoDraw = True
57.7385 	EXP 	GratingStim: autoDraw = False
57.7385 	EXP 	GratingStim: autoDraw = True
57.7570 	EXP 	New trial (rep=4, index=0): None
57.7716 	EXP 	GratingStim: autoDraw = False
57.7716 	EXP 	GratingStim: autoDraw = False
57.7716 	EXP 	GratingStim: autoDraw = False
57.7716 	EXP 	GratingStim: autoDraw = True
57.8217 	EXP 	GratingStim: autoDraw = False
57.8217 	EXP 	GratingStim: autoDraw = True
57.8393 	EXP 	New trial (rep=5, index=0): None
57.8548 	EXP 	GratingStim: autoDraw = False
57.8548 	EXP 	GratingStim: autoDraw = False
57.8548 	EXP 	GratingStim: autoDraw = False
57.8548 	EXP 	GratingStim: autoDraw = True
57.9048 	EXP 	GratingStim: autoDraw = False
57.9048 	EXP 	GratingStim: autoDraw = True
57.9238 	EXP 	New trial (rep=6, index=0): None
57.9383 	EXP 	GratingStim: autoDraw = False
57.9383 	EXP 	GratingStim: autoDraw = False
57.9383 	EXP 	GratingStim: autoDraw = False
57.9383 	EXP 	GratingStim: autoDraw = True
57.9884 	EXP 	GratingStim: autoDraw = False
57.9884 	EXP 	GratingStim: autoDraw = True
58.0067 	EXP 	New trial (rep=7, index=0): None
58.0216 	EXP 	GratingStim: autoDraw = False
58.0216 	EXP 	GratingStim: autoDraw = False
58.0216 	EXP 	GratingStim: autoDraw = False
58.0216 	EXP 	GratingStim: autoDraw = True
58.0717 	EXP 	GratingStim: autoDraw = False
58.0717 	EXP 	GratingStim: autoDraw = True
58.0896 	EXP 	New trial (rep=8, index=0): None
58.1053 	EXP 	GratingStim: autoDraw = False
58.1053 	EXP 	GratingStim: autoDraw = False
58.1053 	EXP 	GratingStim: autoDraw = False
58.1053 	EXP 	GratingStim: autoDraw = True
58.1557 	EXP 	GratingStim: autoDraw = False
58.1557 	EXP 	GratingStim: autoDraw = True
58.1734 	EXP 	New trial (rep=9, index=0): None
58.1891 	EXP 	GratingStim: autoDraw = False
58.1891 	EXP 	GratingStim: autoDraw = False
58.1891 	EXP 	GratingStim: autoDraw = False
58.1891 	EXP 	GratingStim: autoDraw = True
58.2390 	EXP 	GratingStim: autoDraw = False
58.2390 	EXP 	GratingStim: autoDraw = True
58.2566 	EXP 	New trial (rep=10, index=0): None
58.2718 	EXP 	GratingStim: autoDraw = False
58.2718 	EXP 	GratingStim: autoDraw = False
58.2718 	EXP 	GratingStim: autoDraw = False
58.2718 	EXP 	GratingStim: autoDraw = True
58.3222 	EXP 	GratingStim: autoDraw = False
58.3222 	EXP 	GratingStim: autoDraw = True
58.3410 	EXP 	New trial (rep=11, index=0): None
58.3556 	EXP 	GratingStim: autoDraw = False
58.3556 	EXP 	GratingStim: autoDraw = False
58.3556 	EXP 	GratingStim: autoDraw = False
58.3556 	EXP 	GratingStim: autoDraw = True
58.4060 	EXP 	GratingStim: autoDraw = False
58.4060 	EXP 	GratingStim: autoDraw = True
58.4236 	EXP 	New trial (rep=12, index=0): None
58.4387 	EXP 	GratingStim: autoDraw = False
58.4387 	EXP 	GratingStim: autoDraw = False
58.4387 	EXP 	GratingStim: autoDraw = False
58.4387 	EXP 	GratingStim: autoDraw = True
58.4888 	EXP 	GratingStim: autoDraw = False
58.4888 	EXP 	GratingStim: autoDraw = True
58.5068 	EXP 	New trial (rep=13, index=0): None
58.5225 	EXP 	GratingStim: autoDraw = False
58.5225 	EXP 	GratingStim: autoDraw = False
58.5225 	EXP 	GratingStim: autoDraw = False
58.5225 	EXP 	GratingStim: autoDraw = True
58.5729 	EXP 	GratingStim: autoDraw = False
58.5729 	EXP 	GratingStim: autoDraw = True
58.5916 	EXP 	New trial (rep=14, index=0): None
58.6064 	EXP 	GratingStim: autoDraw = False
58.6064 	EXP 	GratingStim: autoDraw = False
58.6064 	EXP 	GratingStim: autoDraw = False
58.6064 	EXP 	GratingStim: autoDraw = True
58.6565 	EXP 	GratingStim: autoDraw = False
58.6565 	EXP 	GratingStim: autoDraw = True
58.6745 	EXP 	New trial (rep=15, index=0): None
58.6898 	EXP 	GratingStim: autoDraw = False
58.6898 	EXP 	GratingStim: autoDraw = False
58.6898 	EXP 	GratingStim: autoDraw = False
58.6898 	EXP 	GratingStim: autoDraw = True
58.7395 	EXP 	GratingStim: autoDraw = False
58.7395 	EXP 	GratingStim: autoDraw = True
58.7585 	EXP 	New trial (rep=16, index=0): None
58.7728 	EXP 	GratingStim: autoDraw = False
58.7728 	EXP 	GratingStim: autoDraw = False
58.7728 	EXP 	GratingStim: autoDraw = False
58.7728 	EXP 	GratingStim: autoDraw = True
58.8228 	EXP 	GratingStim: autoDraw = False
58.8228 	EXP 	GratingStim: autoDraw = True
58.8418 	EXP 	New trial (rep=17, index=0): None
58.8568 	EXP 	GratingStim: autoDraw = False
58.8568 	EXP 	GratingStim: autoDraw = False
58.8568 	EXP 	GratingStim: autoDraw = False
58.8568 	EXP 	GratingStim: autoDraw = True
58.9061 	EXP 	GratingStim: autoDraw = False
58.9061 	EXP 	GratingStim: autoDraw = True
58.9239 	EXP 	New trial (rep=18, index=0): None
58.9396 	EXP 	GratingStim: autoDraw = False
58.9396 	EXP 	GratingStim: autoDraw = False
58.9396 	EXP 	GratingStim: autoDraw = False
58.9396 	EXP 	GratingStim: autoDraw = True
58.9897 	EXP 	GratingStim: autoDraw = False
58.9897 	EXP 	GratingStim: autoDraw = True
59.0089 	EXP 	New trial (rep=19, index=0): None
59.0236 	EXP 	GratingStim: autoDraw = False
59.0236 	EXP 	GratingStim: autoDraw = False
59.0236 	EXP 	GratingStim: autoDraw = False
59.0236 	EXP 	GratingStim: autoDraw = True
59.0745 	EXP 	GratingStim: autoDraw = False
59.0745 	EXP 	GratingStim: autoDraw = True
59.0919 	EXP 	New trial (rep=20, index=0): None
59.1069 	EXP 	GratingStim: autoDraw = False
59.1069 	EXP 	GratingStim: autoDraw = False
59.1069 	EXP 	GratingStim: autoDraw = False
59.1069 	EXP 	GratingStim: autoDraw = True
59.1564 	EXP 	GratingStim: autoDraw = False
59.1564 	EXP 	GratingStim: autoDraw = True
59.1755 	EXP 	New trial (rep=21, index=0): None
59.1900 	EXP 	GratingStim: autoDraw = False
59.1900 	EXP 	GratingStim: autoDraw = False
59.1900 	EXP 	GratingStim: autoDraw = False
59.1900 	EXP 	GratingStim: autoDraw = True
59.2399 	EXP 	GratingStim: autoDraw = False
59.2399 	EXP 	GratingStim: autoDraw = True
59.2592 	EXP 	New trial (rep=22, index=0): None
59.2732 	EXP 	GratingStim: autoDraw = False
59.2732 	EXP 	GratingStim: autoDraw = False
59.2732 	EXP 	GratingStim: autoDraw = False
59.2732 	EXP 	GratingStim: autoDraw = True
59.3238 	EXP 	GratingStim: autoDraw = False
59.3238 	EXP 	GratingStim: autoDraw = True
59.3418 	EXP 	New trial (rep=23, index=0): None
59.3567 	EXP 	GratingStim: autoDraw = False
59.3567 	EXP 	GratingStim: autoDraw = False
59.3567 	EXP 	GratingStim: autoDraw = False
59.3567 	EXP 	GratingStim: autoDraw = True
59.4072 	EXP 	GratingStim: autoDraw = False
59.4072 	EXP 	GratingStim: autoDraw = True
59.4248 	EXP 	New trial (rep=24, index=0): None
59.4407 	EXP 	GratingStim: autoDraw = False
59.4407 	EXP 	GratingStim: autoDraw = False
59.4407 	EXP 	GratingStim: autoDraw = False
59.4407 	EXP 	GratingStim: autoDraw = True
59.4910 	EXP 	GratingStim: autoDraw = False
59.4910 	EXP 	GratingStim: autoDraw = True
59.5091 	EXP 	New trial (rep=25, index=0): None
59.5246 	EXP 	GratingStim: autoDraw = False
59.5246 	EXP 	GratingStim: autoDraw = False
59.5246 	EXP 	GratingStim: autoDraw = False
59.5246 	EXP 	GratingStim: autoDraw = True
59.5736 	EXP 	GratingStim: autoDraw = False
59.5736 	EXP 	GratingStim: autoDraw = True
59.5918 	EXP 	New trial (rep=26, index=0): None
59.6072 	EXP 	GratingStim: autoDraw = False
59.6072 	EXP 	GratingStim: autoDraw = False
59.6072 	EXP 	GratingStim: autoDraw = False
59.6072 	EXP 	GratingStim: autoDraw = True
59.6574 	EXP 	GratingStim: autoDraw = False
59.6574 	EXP 	GratingStim: autoDraw = True
59.6757 	EXP 	New trial (rep=27, index=0): None
59.6912 	EXP 	GratingStim: autoDraw = False
59.6912 	EXP 	GratingStim: autoDraw = False
59.6912 	EXP 	GratingStim: autoDraw = False
59.6912 	EXP 	GratingStim: autoDraw = True
59.7412 	EXP 	GratingStim: autoDraw = False
59.7412 	EXP 	GratingStim: autoDraw = True
59.7594 	EXP 	New trial (rep=28, index=0): None
59.7746 	EXP 	GratingStim: autoDraw = False
59.7746 	EXP 	GratingStim: autoDraw = False
59.7746 	EXP 	GratingStim: autoDraw = False
59.7746 	EXP 	GratingStim: autoDraw = True
59.8241 	EXP 	GratingStim: autoDraw = False
59.8241 	EXP 	GratingStim: autoDraw = True
59.8418 	EXP 	New trial (rep=29, index=0): None
59.8577 	EXP 	GratingStim: autoDraw = False
59.8577 	EXP 	GratingStim: autoDraw = False
59.8577 	EXP 	GratingStim: autoDraw = False
59.8577 	EXP 	GratingStim: autoDraw = True
59.9074 	EXP 	GratingStim: autoDraw = False
59.9074 	EXP 	GratingStim: autoDraw = True
59.9353 	EXP 	New trial (rep=2, index=0): None
59.9452 	EXP 	GratingStim: autoDraw = False
59.9452 	EXP 	GratingStim: autoDraw = False
59.9452 	EXP 	GratingStim: autoDraw = False
59.9452 	EXP 	GratingStim: autoDraw = True
61.9281 	EXP 	Created sequence: sequential, trialTypes=1, nReps=30, seed=None
61.9329 	EXP 	New trial (rep=0, index=0): None
61.9438 	EXP 	GratingStim: autoDraw = False
61.9438 	EXP 	GratingStim: autoDraw = False
61.9438 	EXP 	GratingStim: autoDraw = True
61.9945 	EXP 	GratingStim: autoDraw = False
61.9945 	EXP 	GratingStim: autoDraw = True
62.0118 	EXP 	New trial (rep=1, index=0): None
62.0276 	EXP 	GratingStim: autoDraw = False
62.0276 	EXP 	GratingStim: autoDraw = False
62.0276 	EXP 	GratingStim: autoDraw = False
62.0276 	EXP 	GratingStim: autoDraw = True
62.0770 	EXP 	GratingStim: autoDraw = False
62.0770 	EXP 	GratingStim: autoDraw = True
62.0955 	EXP 	New trial (rep=2, index=0): None
62.1111 	EXP 	GratingStim: autoDraw = False
62.1111 	EXP 	GratingStim: autoDraw = False
62.1111 	EXP 	GratingStim: autoDraw = False
62.1111 	EXP 	GratingStim: autoDraw = True
62.1608 	EXP 	GratingStim: autoDraw = False
62.1608 	EXP 	GratingStim: autoDraw = True
62.1795 	EXP 	New trial (rep=3, index=0): None
62.1941 	EXP 	GratingStim: autoDraw = False
62.1941 	EXP 	GratingStim: autoDraw = False
62.1941 	EXP 	GratingStim: autoDraw = False
62.1941 	EXP 	GratingStim: autoDraw = True
62.2439 	EXP 	GratingStim: autoDraw = False
62.2439 	EXP 	GratingStim: autoDraw = True
62.2618 	EXP 	New trial (rep=4, index=0): None
62.2776 	EXP 	GratingStim: autoDraw = False
62.2776 	EXP 	GratingStim: autoDraw = False
62.2776 	EXP 	GratingStim: autoDraw = False
62.2776 	EXP 	GratingStim: autoDraw = True
62.3276 	EXP 	GratingStim: autoDraw = False
62.3276 	EXP 	GratingStim: autoDraw = True
62.3464 	EXP 	New trial (rep=5, index=0): None
62.3609 	EXP 	GratingStim: autoDraw = False
